,multiclase1,ova_7,ova_8,ova_6,ova_9,ova_5,ova_3,ova_4,ova_2,ova_1
3599,8,0,1,0,0,0,0,0,0,0
4423,9,0,0,0,1,0,0,0,0,0
1730,3,0,0,0,0,0,1,0,0,0
1905,4,0,0,0,0,0,0,1,0,0
2172,4,0,0,0,0,0,0,1,0,0
503,2,0,0,0,0,0,0,0,1,0
3794,8,0,1,0,0,0,0,0,0,0
2860,6,0,0,1,0,0,0,0,0,0
3790,8,0,1,0,0,0,0,0,0,0
2733,6,0,0,1,0,0,0,0,0,0
1493,3,0,0,0,0,0,1,0,0,0
898,5,0,0,0,0,1,0,0,0,0
3727,8,0,1,0,0,0,0,0,0,0
1654,3,0,0,0,0,0,1,0,0,0
3427,7,1,0,0,0,0,0,0,0,0
4208,9,0,0,0,1,0,0,0,0,0
106,1,0,0,0,0,0,0,0,0,1
3448,7,1,0,0,0,0,0,0,0,0
2206,5,0,0,0,0,1,0,0,0,0
85,1,0,0,0,0,0,0,0,0,1
2432,5,0,0,0,0,1,0,0,0,0
1521,3,0,0,0,0,0,1,0,0,0
292,1,0,0,0,0,0,0,0,0,1
2538,5,0,0,0,0,1,0,0,0,0
2083,4,0,0,0,0,0,0,1,0,0
1467,3,0,0,0,0,0,1,0,0,0
2682,6,0,0,1,0,0,0,0,0,0
2991,6,0,0,1,0,0,0,0,0,0
2726,6,0,0,1,0,0,0,0,0,0
2851,6,0,0,1,0,0,0,0,0,0
1110,2,0,0,0,0,0,0,0,1,0
874,4,0,0,0,0,0,0,1,0,0
580,2,0,0,0,0,0,0,0,1,0
2123,4,0,0,0,0,0,0,1,0,0
345,1,0,0,0,0,0,0,0,0,1
732,3,0,0,0,0,0,1,0,0,0
2596,6,0,0,1,0,0,0,0,0,0
2466,5,0,0,0,0,1,0,0,0,0
3372,7,1,0,0,0,0,0,0,0,0
4272,9,0,0,0,1,0,0,0,0,0
2699,6,0,0,1,0,0,0,0,0,0
3395,7,1,0,0,0,0,0,0,0,0
1512,3,0,0,0,0,0,1,0,0,0
3157,7,1,0,0,0,0,0,0,0,0
4301,9,0,0,0,1,0,0,0,0,0
1646,3,0,0,0,0,0,1,0,0,0
1314,2,0,0,0,0,0,0,0,1,0
2939,6,0,0,1,0,0,0,0,0,0
1298,2,0,0,0,0,0,0,0,1,0
2320,5,0,0,0,0,1,0,0,0,0
1362,2,0,0,0,0,0,0,0,1,0
1287,2,0,0,0,0,0,0,0,1,0
2350,5,0,0,0,0,1,0,0,0,0
3180,7,1,0,0,0,0,0,0,0,0
1165,2,0,0,0,0,0,0,0,1,0
1988,4,0,0,0,0,0,0,1,0,0
746,4,0,0,0,0,0,0,1,0,0
737,3,0,0,0,0,0,1,0,0,0
2398,5,0,0,0,0,1,0,0,0,0
3030,6,0,0,1,0,0,0,0,0,0
1377,2,0,0,0,0,0,0,0,1,0
289,1,0,0,0,0,0,0,0,0,1
2477,5,0,0,0,0,1,0,0,0,0
2884,6,0,0,1,0,0,0,0,0,0
2766,6,0,0,1,0,0,0,0,0,0
739,3,0,0,0,0,0,1,0,0,0
4050,9,0,0,0,1,0,0,0,0,0
4282,9,0,0,0,1,0,0,0,0,0
238,1,0,0,0,0,0,0,0,0,1
1161,2,0,0,0,0,0,0,0,1,0
3444,7,1,0,0,0,0,0,0,0,0
2282,5,0,0,0,0,1,0,0,0,0
2594,6,0,0,1,0,0,0,0,0,0
3227,7,1,0,0,0,0,0,0,0,0
1652,3,0,0,0,0,0,1,0,0,0
722,3,0,0,0,0,0,1,0,0,0
1714,3,0,0,0,0,0,1,0,0,0
1076,9,0,0,0,1,0,0,0,0,0
2656,6,0,0,1,0,0,0,0,0,0
2080,4,0,0,0,0,0,0,1,0,0
154,1,0,0,0,0,0,0,0,0,1
3881,8,0,1,0,0,0,0,0,0,0
2820,6,0,0,1,0,0,0,0,0,0
4210,9,0,0,0,1,0,0,0,0,0
4449,9,0,0,0,1,0,0,0,0,0
325,1,0,0,0,0,0,0,0,0,1
3107,7,1,0,0,0,0,0,0,0,0
3994,9,0,0,0,1,0,0,0,0,0
2455,5,0,0,0,0,1,0,0,0,0
3103,7,1,0,0,0,0,0,0,0,0
3682,8,0,1,0,0,0,0,0,0,0
619,2,0,0,0,0,0,0,0,1,0
3935,8,0,1,0,0,0,0,0,0,0
777,4,0,0,0,0,0,0,1,0,0
3630,8,0,1,0,0,0,0,0,0,0
2685,6,0,0,1,0,0,0,0,0,0
2456,5,0,0,0,0,1,0,0,0,0
1128,2,0,0,0,0,0,0,0,1,0
3487,7,1,0,0,0,0,0,0,0,0
3209,7,1,0,0,0,0,0,0,0,0
4004,9,0,0,0,1,0,0,0,0,0
493,2,0,0,0,0,0,0,0,1,0
1984,4,0,0,0,0,0,0,1,0,0
1759,3,0,0,0,0,0,1,0,0,0
2072,4,0,0,0,0,0,0,1,0,0
1198,2,0,0,0,0,0,0,0,1,0
3407,7,1,0,0,0,0,0,0,0,0
2326,5,0,0,0,0,1,0,0,0,0
2560,5,0,0,0,0,1,0,0,0,0
2266,5,0,0,0,0,1,0,0,0,0
3766,8,0,1,0,0,0,0,0,0,0
3882,8,0,1,0,0,0,0,0,0,0
1217,2,0,0,0,0,0,0,0,1,0
2571,5,0,0,0,0,1,0,0,0,0
3090,7,1,0,0,0,0,0,0,0,0
980,6,0,0,1,0,0,0,0,0,0
2885,6,0,0,1,0,0,0,0,0,0
3829,8,0,1,0,0,0,0,0,0,0
175,1,0,0,0,0,0,0,0,0,1
3018,6,0,0,1,0,0,0,0,0,0
2530,5,0,0,0,0,1,0,0,0,0
433,1,0,0,0,0,0,0,0,0,1
2757,6,0,0,1,0,0,0,0,0,0
3182,7,1,0,0,0,0,0,0,0,0
3743,8,0,1,0,0,0,0,0,0,0
2090,4,0,0,0,0,0,0,1,0,0
2608,6,0,0,1,0,0,0,0,0,0
280,1,0,0,0,0,0,0,0,0,1
3952,8,0,1,0,0,0,0,0,0,0
282,1,0,0,0,0,0,0,0,0,1
1611,3,0,0,0,0,0,1,0,0,0
4399,9,0,0,0,1,0,0,0,0,0
2792,6,0,0,1,0,0,0,0,0,0
3453,7,1,0,0,0,0,0,0,0,0
1402,2,0,0,0,0,0,0,0,1,0
658,3,0,0,0,0,0,1,0,0,0
2781,6,0,0,1,0,0,0,0,0,0
4408,9,0,0,0,1,0,0,0,0,0
3273,7,1,0,0,0,0,0,0,0,0
2338,5,0,0,0,0,1,0,0,0,0
2297,5,0,0,0,0,1,0,0,0,0
3742,8,0,1,0,0,0,0,0,0,0
1390,2,0,0,0,0,0,0,0,1,0
27,1,0,0,0,0,0,0,0,0,1
1879,4,0,0,0,0,0,0,1,0,0
3175,7,1,0,0,0,0,0,0,0,0
996,6,0,0,1,0,0,0,0,0,0
4074,9,0,0,0,1,0,0,0,0,0
931,5,0,0,0,0,1,0,0,0,0
2815,6,0,0,1,0,0,0,0,0,0
1066,9,0,0,0,1,0,0,0,0,0
1902,4,0,0,0,0,0,0,1,0,0
1790,3,0,0,0,0,0,1,0,0,0
3579,8,0,1,0,0,0,0,0,0,0
613,2,0,0,0,0,0,0,0,1,0
1009,7,1,0,0,0,0,0,0,0,0
2673,6,0,0,1,0,0,0,0,0,0
3652,8,0,1,0,0,0,0,0,0,0
1642,3,0,0,0,0,0,1,0,0,0
853,4,0,0,0,0,0,0,1,0,0
145,1,0,0,0,0,0,0,0,0,1
1046,8,0,1,0,0,0,0,0,0,0
863,4,0,0,0,0,0,0,1,0,0
1160,2,0,0,0,0,0,0,0,1,0
4418,9,0,0,0,1,0,0,0,0,0
3100,7,1,0,0,0,0,0,0,0,0
3145,7,1,0,0,0,0,0,0,0,0
3064,7,1,0,0,0,0,0,0,0,0
3308,7,1,0,0,0,0,0,0,0,0
1685,3,0,0,0,0,0,1,0,0,0
2162,4,0,0,0,0,0,0,1,0,0
1536,3,0,0,0,0,0,1,0,0,0
1052,8,0,1,0,0,0,0,0,0,0
146,1,0,0,0,0,0,0,0,0,1
3293,7,1,0,0,0,0,0,0,0,0
3032,6,0,0,1,0,0,0,0,0,0
2844,6,0,0,1,0,0,0,0,0,0
3101,7,1,0,0,0,0,0,0,0,0
399,1,0,0,0,0,0,0,0,0,1
2028,4,0,0,0,0,0,0,1,0,0
383,1,0,0,0,0,0,0,0,0,1
1669,3,0,0,0,0,0,1,0,0,0
1092,2,0,0,0,0,0,0,0,1,0
2693,6,0,0,1,0,0,0,0,0,0
3804,8,0,1,0,0,0,0,0,0,0
2842,6,0,0,1,0,0,0,0,0,0
2904,6,0,0,1,0,0,0,0,0,0
3725,8,0,1,0,0,0,0,0,0,0
368,1,0,0,0,0,0,0,0,0,1
3115,7,1,0,0,0,0,0,0,0,0
3562,8,0,1,0,0,0,0,0,0,0
628,2,0,0,0,0,0,0,0,1,0
2567,5,0,0,0,0,1,0,0,0,0
3334,7,1,0,0,0,0,0,0,0,0
1555,3,0,0,0,0,0,1,0,0,0
1816,3,0,0,0,0,0,1,0,0,0
3071,7,1,0,0,0,0,0,0,0,0
301,1,0,0,0,0,0,0,0,0,1
1915,4,0,0,0,0,0,0,1,0,0
2143,4,0,0,0,0,0,0,1,0,0
3654,8,0,1,0,0,0,0,0,0,0
897,5,0,0,0,0,1,0,0,0,0
1610,3,0,0,0,0,0,1,0,0,0
3895,8,0,1,0,0,0,0,0,0,0
1329,2,0,0,0,0,0,0,0,1,0
2103,4,0,0,0,0,0,0,1,0,0
3656,8,0,1,0,0,0,0,0,0,0
560,2,0,0,0,0,0,0,0,1,0
3527,8,0,1,0,0,0,0,0,0,0
568,2,0,0,0,0,0,0,0,1,0
548,2,0,0,0,0,0,0,0,1,0
801,4,0,0,0,0,0,0,1,0,0
3302,7,1,0,0,0,0,0,0,0,0
405,1,0,0,0,0,0,0,0,0,1
1304,2,0,0,0,0,0,0,0,1,0
3920,8,0,1,0,0,0,0,0,0,0
3260,7,1,0,0,0,0,0,0,0,0
223,1,0,0,0,0,0,0,0,0,1
2559,5,0,0,0,0,1,0,0,0,0
4310,9,0,0,0,1,0,0,0,0,0
348,1,0,0,0,0,0,0,0,0,1
4410,9,0,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,1
1205,2,0,0,0,0,0,0,0,1,0
1971,4,0,0,0,0,0,0,1,0,0
1069,9,0,0,0,1,0,0,0,0,0
2935,6,0,0,1,0,0,0,0,0,0
3436,7,1,0,0,0,0,0,0,0,0
94,1,0,0,0,0,0,0,0,0,1
55,1,0,0,0,0,0,0,0,0,1
4264,9,0,0,0,1,0,0,0,0,0
1062,8,0,1,0,0,0,0,0,0,0
4235,9,0,0,0,1,0,0,0,0,0
1962,4,0,0,0,0,0,0,1,0,0
900,5,0,0,0,0,1,0,0,0,0
3094,7,1,0,0,0,0,0,0,0,0
4256,9,0,0,0,1,0,0,0,0,0
2983,6,0,0,1,0,0,0,0,0,0
129,1,0,0,0,0,0,0,0,0,1
2043,4,0,0,0,0,0,0,1,0,0
4049,9,0,0,0,1,0,0,0,0,0
1904,4,0,0,0,0,0,0,1,0,0
2668,6,0,0,1,0,0,0,0,0,0
1494,3,0,0,0,0,0,1,0,0,0
3612,8,0,1,0,0,0,0,0,0,0
1197,2,0,0,0,0,0,0,0,1,0
4054,9,0,0,0,1,0,0,0,0,0
978,6,0,0,1,0,0,0,0,0,0
2788,6,0,0,1,0,0,0,0,0,0
2138,4,0,0,0,0,0,0,1,0,0
4330,9,0,0,0,1,0,0,0,0,0
2604,6,0,0,1,0,0,0,0,0,0
331,1,0,0,0,0,0,0,0,0,1
795,4,0,0,0,0,0,0,1,0,0
3525,8,0,1,0,0,0,0,0,0,0
1026,7,1,0,0,0,0,0,0,0,0
2430,5,0,0,0,0,1,0,0,0,0
4342,9,0,0,0,1,0,0,0,0,0
3764,8,0,1,0,0,0,0,0,0,0
1965,4,0,0,0,0,0,0,1,0,0
1523,3,0,0,0,0,0,1,0,0,0
4343,9,0,0,0,1,0,0,0,0,0
244,1,0,0,0,0,0,0,0,0,1
1142,2,0,0,0,0,0,0,0,1,0
48,1,0,0,0,0,0,0,0,0,1
880,4,0,0,0,0,0,0,1,0,0
2902,6,0,0,1,0,0,0,0,0,0
4009,9,0,0,0,1,0,0,0,0,0
3580,8,0,1,0,0,0,0,0,0,0
1943,4,0,0,0,0,0,0,1,0,0
3430,7,1,0,0,0,0,0,0,0,0
2449,5,0,0,0,0,1,0,0,0,0
3785,8,0,1,0,0,0,0,0,0,0
4171,9,0,0,0,1,0,0,0,0,0
3675,8,0,1,0,0,0,0,0,0,0
3602,8,0,1,0,0,0,0,0,0,0
2701,6,0,0,1,0,0,0,0,0,0
2094,4,0,0,0,0,0,0,1,0,0
1590,3,0,0,0,0,0,1,0,0,0
3268,7,1,0,0,0,0,0,0,0,0
4152,9,0,0,0,1,0,0,0,0,0
4161,9,0,0,0,1,0,0,0,0,0
3029,6,0,0,1,0,0,0,0,0,0
3150,7,1,0,0,0,0,0,0,0,0
3073,7,1,0,0,0,0,0,0,0,0
571,2,0,0,0,0,0,0,0,1,0
3198,7,1,0,0,0,0,0,0,0,0
843,4,0,0,0,0,0,0,1,0,0
4062,9,0,0,0,1,0,0,0,0,0
549,2,0,0,0,0,0,0,0,1,0
3149,7,1,0,0,0,0,0,0,0,0
2639,6,0,0,1,0,0,0,0,0,0
1088,2,0,0,0,0,0,0,0,1,0
2619,6,0,0,1,0,0,0,0,0,0
2288,5,0,0,0,0,1,0,0,0,0
4120,9,0,0,0,1,0,0,0,0,0
1302,2,0,0,0,0,0,0,0,1,0
924,5,0,0,0,0,1,0,0,0,0
1029,7,1,0,0,0,0,0,0,0,0
1153,2,0,0,0,0,0,0,0,1,0
1024,7,1,0,0,0,0,0,0,0,0
3054,7,1,0,0,0,0,0,0,0,0
201,1,0,0,0,0,0,0,0,0,1
3894,8,0,1,0,0,0,0,0,0,0
1130,2,0,0,0,0,0,0,0,1,0
1403,2,0,0,0,0,0,0,0,1,0
1990,4,0,0,0,0,0,0,1,0,0
648,3,0,0,0,0,0,1,0,0,0
2569,5,0,0,0,0,1,0,0,0,0
2833,6,0,0,1,0,0,0,0,0,0
2533,5,0,0,0,0,1,0,0,0,0
950,5,0,0,0,0,1,0,0,0,0
2697,6,0,0,1,0,0,0,0,0,0
2416,5,0,0,0,0,1,0,0,0,0
2988,6,0,0,1,0,0,0,0,0,0
2849,6,0,0,1,0,0,0,0,0,0
3616,8,0,1,0,0,0,0,0,0,0
2132,4,0,0,0,0,0,0,1,0,0
2572,5,0,0,0,0,1,0,0,0,0
3478,7,1,0,0,0,0,0,0,0,0
214,1,0,0,0,0,0,0,0,0,1
1017,7,1,0,0,0,0,0,0,0,0
861,4,0,0,0,0,0,0,1,0,0
899,5,0,0,0,0,1,0,0,0,0
2108,4,0,0,0,0,0,0,1,0,0
2221,5,0,0,0,0,1,0,0,0,0
2140,4,0,0,0,0,0,0,1,0,0
878,4,0,0,0,0,0,0,1,0,0
2120,4,0,0,0,0,0,0,1,0,0
740,3,0,0,0,0,0,1,0,0,0
4024,9,0,0,0,1,0,0,0,0,0
624,2,0,0,0,0,0,0,0,1,0
3610,8,0,1,0,0,0,0,0,0,0
1086,2,0,0,0,0,0,0,0,1,0
4202,9,0,0,0,1,0,0,0,0,0
2419,5,0,0,0,0,1,0,0,0,0
40,1,0,0,0,0,0,0,0,0,1
1511,3,0,0,0,0,0,1,0,0,0
164,1,0,0,0,0,0,0,0,0,1
4081,9,0,0,0,1,0,0,0,0,0
3135,7,1,0,0,0,0,0,0,0,0
3969,8,0,1,0,0,0,0,0,0,0
3567,8,0,1,0,0,0,0,0,0,0
3165,7,1,0,0,0,0,0,0,0,0
4147,9,0,0,0,1,0,0,0,0,0
1113,2,0,0,0,0,0,0,0,1,0
929,5,0,0,0,0,1,0,0,0,0
3241,7,1,0,0,0,0,0,0,0,0
3070,7,1,0,0,0,0,0,0,0,0
1978,4,0,0,0,0,0,0,1,0,0
2078,4,0,0,0,0,0,0,1,0,0
3236,7,1,0,0,0,0,0,0,0,0
2561,5,0,0,0,0,1,0,0,0,0
1073,9,0,0,0,1,0,0,0,0,0
1215,2,0,0,0,0,0,0,0,1,0
1462,3,0,0,0,0,0,1,0,0,0
374,1,0,0,0,0,0,0,0,0,1
3168,7,1,0,0,0,0,0,0,0,0
3176,7,1,0,0,0,0,0,0,0,0
3830,8,0,1,0,0,0,0,0,0,0
2409,5,0,0,0,0,1,0,0,0,0
2911,6,0,0,1,0,0,0,0,0,0
391,1,0,0,0,0,0,0,0,0,1
1888,4,0,0,0,0,0,0,1,0,0
2661,6,0,0,1,0,0,0,0,0,0
3985,8,0,1,0,0,0,0,0,0,0
3017,6,0,0,1,0,0,0,0,0,0
2989,6,0,0,1,0,0,0,0,0,0
341,1,0,0,0,0,0,0,0,0,1
2580,5,0,0,0,0,1,0,0,0,0
4070,9,0,0,0,1,0,0,0,0,0
2325,5,0,0,0,0,1,0,0,0,0
711,3,0,0,0,0,0,1,0,0,0
3431,7,1,0,0,0,0,0,0,0,0
1050,8,0,1,0,0,0,0,0,0,0
557,2,0,0,0,0,0,0,0,1,0
3786,8,0,1,0,0,0,0,0,0,0
2617,6,0,0,1,0,0,0,0,0,0
958,5,0,0,0,0,1,0,0,0,0
701,3,0,0,0,0,0,1,0,0,0
3014,6,0,0,1,0,0,0,0,0,0
3281,7,1,0,0,0,0,0,0,0,0
462,1,0,0,0,0,0,0,0,0,1
4453,9,0,0,0,1,0,0,0,0,0
4226,9,0,0,0,1,0,0,0,0,0
3483,7,1,0,0,0,0,0,0,0,0
2664,6,0,0,1,0,0,0,0,0,0
2197,5,0,0,0,0,1,0,0,0,0
1818,3,0,0,0,0,0,1,0,0,0
3628,8,0,1,0,0,0,0,0,0,0
2054,4,0,0,0,0,0,0,1,0,0
2973,6,0,0,1,0,0,0,0,0,0
4153,9,0,0,0,1,0,0,0,0,0
2708,6,0,0,1,0,0,0,0,0,0
73,1,0,0,0,0,0,0,0,0,1
3416,7,1,0,0,0,0,0,0,0,0
2191,5,0,0,0,0,1,0,0,0,0
920,5,0,0,0,0,1,0,0,0,0
1484,3,0,0,0,0,0,1,0,0,0
4294,9,0,0,0,1,0,0,0,0,0
1414,2,0,0,0,0,0,0,0,1,0
1121,2,0,0,0,0,0,0,0,1,0
3902,8,0,1,0,0,0,0,0,0,0
3425,7,1,0,0,0,0,0,0,0,0
1804,3,0,0,0,0,0,1,0,0,0
398,1,0,0,0,0,0,0,0,0,1
3673,8,0,1,0,0,0,0,0,0,0
3765,8,0,1,0,0,0,0,0,0,0
2207,5,0,0,0,0,1,0,0,0,0
2779,6,0,0,1,0,0,0,0,0,0
468,1,0,0,0,0,0,0,0,0,1
3105,7,1,0,0,0,0,0,0,0,0
3810,8,0,1,0,0,0,0,0,0,0
2051,4,0,0,0,0,0,0,1,0,0
2067,4,0,0,0,0,0,0,1,0,0
741,3,0,0,0,0,0,1,0,0,0
2402,5,0,0,0,0,1,0,0,0,0
3878,8,0,1,0,0,0,0,0,0,0
2501,5,0,0,0,0,1,0,0,0,0
3851,8,0,1,0,0,0,0,0,0,0
365,1,0,0,0,0,0,0,0,0,1
3817,8,0,1,0,0,0,0,0,0,0
4237,9,0,0,0,1,0,0,0,0,0
267,1,0,0,0,0,0,0,0,0,1
822,4,0,0,0,0,0,0,1,0,0
119,1,0,0,0,0,0,0,0,0,1
3067,7,1,0,0,0,0,0,0,0,0
1357,2,0,0,0,0,0,0,0,1,0
2104,4,0,0,0,0,0,0,1,0,0
3085,7,1,0,0,0,0,0,0,0,0
4034,9,0,0,0,1,0,0,0,0,0
2587,6,0,0,1,0,0,0,0,0,0
3716,8,0,1,0,0,0,0,0,0,0
1809,3,0,0,0,0,0,1,0,0,0
123,1,0,0,0,0,0,0,0,0,1
3502,7,1,0,0,0,0,0,0,0,0
3506,7,1,0,0,0,0,0,0,0,0
2255,5,0,0,0,0,1,0,0,0,0
830,4,0,0,0,0,0,0,1,0,0
3590,8,0,1,0,0,0,0,0,0,0
2375,5,0,0,0,0,1,0,0,0,0
847,4,0,0,0,0,0,0,1,0,0
3095,7,1,0,0,0,0,0,0,0,0
4441,9,0,0,0,1,0,0,0,0,0
3362,7,1,0,0,0,0,0,0,0,0
644,3,0,0,0,0,0,1,0,0,0
113,1,0,0,0,0,0,0,0,0,1
592,2,0,0,0,0,0,0,0,1,0
1149,2,0,0,0,0,0,0,0,1,0
3069,7,1,0,0,0,0,0,0,0,0
540,2,0,0,0,0,0,0,0,1,0
3595,8,0,1,0,0,0,0,0,0,0
4126,9,0,0,0,1,0,0,0,0,0
3041,6,0,0,1,0,0,0,0,0,0
2145,4,0,0,0,0,0,0,1,0,0
1180,2,0,0,0,0,0,0,0,1,0
326,1,0,0,0,0,0,0,0,0,1
439,1,0,0,0,0,0,0,0,0,1
170,1,0,0,0,0,0,0,0,0,1
3877,8,0,1,0,0,0,0,0,0,0
1404,2,0,0,0,0,0,0,0,1,0
1569,3,0,0,0,0,0,1,0,0,0
1831,4,0,0,0,0,0,0,1,0,0
1538,3,0,0,0,0,0,1,0,0,0
2542,5,0,0,0,0,1,0,0,0,0
3374,7,1,0,0,0,0,0,0,0,0
2901,6,0,0,1,0,0,0,0,0,0
4100,9,0,0,0,1,0,0,0,0,0
1083,2,0,0,0,0,0,0,0,1,0
1912,4,0,0,0,0,0,0,1,0,0
1134,2,0,0,0,0,0,0,0,1,0
248,1,0,0,0,0,0,0,0,0,1
1909,4,0,0,0,0,0,0,1,0,0
4400,9,0,0,0,1,0,0,0,0,0
2625,6,0,0,1,0,0,0,0,0,0
1901,4,0,0,0,0,0,0,1,0,0
1582,3,0,0,0,0,0,1,0,0,0
1471,3,0,0,0,0,0,1,0,0,0
3593,8,0,1,0,0,0,0,0,0,0
625,2,0,0,0,0,0,0,0,1,0
4240,9,0,0,0,1,0,0,0,0,0
2593,6,0,0,1,0,0,0,0,0,0
1117,2,0,0,0,0,0,0,0,1,0
1391,2,0,0,0,0,0,0,0,1,0
354,1,0,0,0,0,0,0,0,0,1
928,5,0,0,0,0,1,0,0,0,0
2378,5,0,0,0,0,1,0,0,0,0
4254,9,0,0,0,1,0,0,0,0,0
51,1,0,0,0,0,0,0,0,0,1
2129,4,0,0,0,0,0,0,1,0,0
3118,7,1,0,0,0,0,0,0,0,0
2686,6,0,0,1,0,0,0,0,0,0
3042,6,0,0,1,0,0,0,0,0,0
2187,5,0,0,0,0,1,0,0,0,0
4353,9,0,0,0,1,0,0,0,0,0
825,4,0,0,0,0,0,0,1,0,0
3662,8,0,1,0,0,0,0,0,0,0
4087,9,0,0,0,1,0,0,0,0,0
4404,9,0,0,0,1,0,0,0,0,0
3634,8,0,1,0,0,0,0,0,0,0
1348,2,0,0,0,0,0,0,0,1,0
3131,7,1,0,0,0,0,0,0,0,0
165,1,0,0,0,0,0,0,0,0,1
1506,3,0,0,0,0,0,1,0,0,0
684,3,0,0,0,0,0,1,0,0,0
4133,9,0,0,0,1,0,0,0,0,0
287,1,0,0,0,0,0,0,0,0,1
4093,9,0,0,0,1,0,0,0,0,0
2579,5,0,0,0,0,1,0,0,0,0
3060,7,1,0,0,0,0,0,0,0,0
335,1,0,0,0,0,0,0,0,0,1
2475,5,0,0,0,0,1,0,0,0,0
2233,5,0,0,0,0,1,0,0,0,0
2019,4,0,0,0,0,0,0,1,0,0
954,5,0,0,0,0,1,0,0,0,0
4285,9,0,0,0,1,0,0,0,0,0
298,1,0,0,0,0,0,0,0,0,1
4097,9,0,0,0,1,0,0,0,0,0
932,5,0,0,0,0,1,0,0,0,0
2150,4,0,0,0,0,0,0,1,0,0
2114,4,0,0,0,0,0,0,1,0,0
3922,8,0,1,0,0,0,0,0,0,0
2696,6,0,0,1,0,0,0,0,0,0
1542,3,0,0,0,0,0,1,0,0,0
555,2,0,0,0,0,0,0,0,1,0
2775,6,0,0,1,0,0,0,0,0,0
3674,8,0,1,0,0,0,0,0,0,0
2728,6,0,0,1,0,0,0,0,0,0
1097,2,0,0,0,0,0,0,0,1,0
2853,6,0,0,1,0,0,0,0,0,0
3020,6,0,0,1,0,0,0,0,0,0
4089,9,0,0,0,1,0,0,0,0,0
372,1,0,0,0,0,0,0,0,0,1
516,2,0,0,0,0,0,0,0,1,0
4175,9,0,0,0,1,0,0,0,0,0
2089,4,0,0,0,0,0,0,1,0,0
816,4,0,0,0,0,0,0,1,0,0
1114,2,0,0,0,0,0,0,0,1,0
268,1,0,0,0,0,0,0,0,0,1
2035,4,0,0,0,0,0,0,1,0,0
2890,6,0,0,1,0,0,0,0,0,0
212,1,0,0,0,0,0,0,0,0,1
3304,7,1,0,0,0,0,0,0,0,0
2586,6,0,0,1,0,0,0,0,0,0
3781,8,0,1,0,0,0,0,0,0,0
4201,9,0,0,0,1,0,0,0,0,0
389,1,0,0,0,0,0,0,0,0,1
2052,4,0,0,0,0,0,0,1,0,0
4350,9,0,0,0,1,0,0,0,0,0
3210,7,1,0,0,0,0,0,0,0,0
1997,4,0,0,0,0,0,0,1,0,0
3205,7,1,0,0,0,0,0,0,0,0
4262,9,0,0,0,1,0,0,0,0,0
4445,9,0,0,0,1,0,0,0,0,0
725,3,0,0,0,0,0,1,0,0,0
3632,8,0,1,0,0,0,0,0,0,0
2450,5,0,0,0,0,1,0,0,0,0
3514,7,1,0,0,0,0,0,0,0,0
1699,3,0,0,0,0,0,1,0,0,0
1737,3,0,0,0,0,0,1,0,0,0
4061,9,0,0,0,1,0,0,0,0,0
1896,4,0,0,0,0,0,0,1,0,0
3267,7,1,0,0,0,0,0,0,0,0
657,3,0,0,0,0,0,1,0,0,0
692,3,0,0,0,0,0,1,0,0,0
2805,6,0,0,1,0,0,0,0,0,0
670,3,0,0,0,0,0,1,0,0,0
2512,5,0,0,0,0,1,0,0,0,0
630,2,0,0,0,0,0,0,0,1,0
4179,9,0,0,0,1,0,0,0,0,0
2990,6,0,0,1,0,0,0,0,0,0
286,1,0,0,0,0,0,0,0,0,1
3676,8,0,1,0,0,0,0,0,0,0
102,1,0,0,0,0,0,0,0,0,1
2046,4,0,0,0,0,0,0,1,0,0
2878,6,0,0,1,0,0,0,0,0,0
1036,8,0,1,0,0,0,0,0,0,0
256,1,0,0,0,0,0,0,0,0,1
2218,5,0,0,0,0,1,0,0,0,0
3997,9,0,0,0,1,0,0,0,0,0
1401,2,0,0,0,0,0,0,0,1,0
2394,5,0,0,0,0,1,0,0,0,0
906,5,0,0,0,0,1,0,0,0,0
3592,8,0,1,0,0,0,0,0,0,0
885,4,0,0,0,0,0,0,1,0,0
747,4,0,0,0,0,0,0,1,0,0
2157,4,0,0,0,0,0,0,1,0,0
2458,5,0,0,0,0,1,0,0,0,0
137,1,0,0,0,0,0,0,0,0,1
1584,3,0,0,0,0,0,1,0,0,0
860,4,0,0,0,0,0,0,1,0,0
1309,2,0,0,0,0,0,0,0,1,0
1177,2,0,0,0,0,0,0,0,1,0
193,1,0,0,0,0,0,0,0,0,1
2227,5,0,0,0,0,1,0,0,0,0
2479,5,0,0,0,0,1,0,0,0,0
64,1,0,0,0,0,0,0,0,0,1
3996,9,0,0,0,1,0,0,0,0,0
4371,9,0,0,0,1,0,0,0,0,0
111,1,0,0,0,0,0,0,0,0,1
2738,6,0,0,1,0,0,0,0,0,0
4360,9,0,0,0,1,0,0,0,0,0
1836,4,0,0,0,0,0,0,1,0,0
3233,7,1,0,0,0,0,0,0,0,0
1140,2,0,0,0,0,0,0,0,1,0
3399,7,1,0,0,0,0,0,0,0,0
1431,3,0,0,0,0,0,1,0,0,0
4290,9,0,0,0,1,0,0,0,0,0
3040,6,0,0,1,0,0,0,0,0,0
2710,6,0,0,1,0,0,0,0,0,0
2041,4,0,0,0,0,0,0,1,0,0
2874,6,0,0,1,0,0,0,0,0,0
