,multiclase1,ova_1,ova_7,ova_9,ova_3,ova_4,ova_2,ova_6,ova_5,ova_8
1568,3,0,0,0,1,0,0,0,0,0
989,5,0,0,0,0,0,0,0,1,0
3210,6,0,0,0,0,0,0,1,0,0
1282,2,0,0,0,0,0,1,0,0,0
1881,3,0,0,0,1,0,0,0,0,0
95,1,1,0,0,0,0,0,0,0,0
1104,7,0,1,0,0,0,0,0,0,0
3926,8,0,0,0,0,0,0,0,0,1
4618,9,0,0,1,0,0,0,0,0,0
771,3,0,0,0,1,0,0,0,0,0
4806,9,0,0,1,0,0,0,0,0,0
2961,6,0,0,0,0,0,0,1,0,0
4798,9,0,0,1,0,0,0,0,0,0
1406,2,0,0,0,0,0,1,0,0,0
1794,3,0,0,0,1,0,0,0,0,0
1187,2,0,0,0,0,0,1,0,0,0
2931,6,0,0,0,0,0,0,1,0,0
465,1,1,0,0,0,0,0,0,0,0
500,1,1,0,0,0,0,0,0,0,0
2990,6,0,0,0,0,0,0,1,0,0
152,1,1,0,0,0,0,0,0,0,0
2159,4,0,0,0,0,1,0,0,0,0
1609,3,0,0,0,1,0,0,0,0,0
763,3,0,0,0,1,0,0,0,0,0
4458,9,0,0,1,0,0,0,0,0,0
34,1,1,0,0,0,0,0,0,0,0
4071,8,0,0,0,0,0,0,0,0,1
2799,6,0,0,0,0,0,0,1,0,0
3368,7,0,1,0,0,0,0,0,0,0
587,2,0,0,0,0,0,1,0,0,0
2688,5,0,0,0,0,0,0,0,1,0
2351,5,0,0,0,0,0,0,0,1,0
971,5,0,0,0,0,0,0,0,1,0
986,5,0,0,0,0,0,0,0,1,0
1889,3,0,0,0,1,0,0,0,0,0
3228,6,0,0,0,0,0,0,1,0,0
2349,5,0,0,0,0,0,0,0,1,0
3591,7,0,1,0,0,0,0,0,0,0
2738,5,0,0,0,0,0,0,0,1,0
4435,9,0,0,1,0,0,0,0,0,0
2033,4,0,0,0,0,1,0,0,0,0
2461,5,0,0,0,0,0,0,0,1,0
4680,9,0,0,1,0,0,0,0,0,0
1723,3,0,0,0,1,0,0,0,0,0
2321,4,0,0,0,0,1,0,0,0,0
4541,9,0,0,1,0,0,0,0,0,0
476,1,1,0,0,0,0,0,0,0,0
329,1,1,0,0,0,0,0,0,0,0
4059,8,0,0,0,0,0,0,0,0,1
4675,9,0,0,1,0,0,0,0,0,0
3836,8,0,0,0,0,0,0,0,0,1
2820,6,0,0,0,0,0,0,1,0,0
690,3,0,0,0,1,0,0,0,0,0
1146,8,0,0,0,0,0,0,0,0,1
337,1,1,0,0,0,0,0,0,0,0
2429,5,0,0,0,0,0,0,0,1,0
1696,3,0,0,0,1,0,0,0,0,0
832,4,0,0,0,0,1,0,0,0,0
4011,8,0,0,0,0,0,0,0,0,1
1093,6,0,0,0,0,0,0,1,0,0
1288,2,0,0,0,0,0,1,0,0,0
257,1,1,0,0,0,0,0,0,0,0
1668,3,0,0,0,1,0,0,0,0,0
3131,6,0,0,0,0,0,0,1,0,0
1255,2,0,0,0,0,0,1,0,0,0
3059,6,0,0,0,0,0,0,1,0,0
2005,4,0,0,0,0,1,0,0,0,0
442,1,1,0,0,0,0,0,0,0,0
3116,6,0,0,0,0,0,0,1,0,0
3632,7,0,1,0,0,0,0,0,0,0
3754,7,0,1,0,0,0,0,0,0,0
3106,6,0,0,0,0,0,0,1,0,0
2699,5,0,0,0,0,0,0,0,1,0
4193,8,0,0,0,0,0,0,0,0,1
207,1,1,0,0,0,0,0,0,0,0
751,3,0,0,0,1,0,0,0,0,0
4473,9,0,0,1,0,0,0,0,0,0
3175,6,0,0,0,0,0,0,1,0,0
3936,8,0,0,0,0,0,0,0,0,1
1407,2,0,0,0,0,0,1,0,0,0
3077,6,0,0,0,0,0,0,1,0,0
2154,4,0,0,0,0,1,0,0,0,0
1847,3,0,0,0,1,0,0,0,0,0
1596,3,0,0,0,1,0,0,0,0,0
615,2,0,0,0,0,0,1,0,0,0
176,1,1,0,0,0,0,0,0,0,0
4732,9,0,0,1,0,0,0,0,0,0
4152,8,0,0,0,0,0,0,0,0,1
4185,8,0,0,0,0,0,0,0,0,1
2577,5,0,0,0,0,0,0,0,1,0
3057,6,0,0,0,0,0,0,1,0,0
3066,6,0,0,0,0,0,0,1,0,0
2659,5,0,0,0,0,0,0,0,1,0
1544,2,0,0,0,0,0,1,0,0,0
3772,7,0,1,0,0,0,0,0,0,0
3194,6,0,0,0,0,0,0,1,0,0
4454,9,0,0,1,0,0,0,0,0,0
3656,7,0,1,0,0,0,0,0,0,0
1419,2,0,0,0,0,0,1,0,0,0
4471,9,0,0,1,0,0,0,0,0,0
2567,5,0,0,0,0,0,0,0,1,0
4599,9,0,0,1,0,0,0,0,0,0
2312,4,0,0,0,0,1,0,0,0,0
2824,6,0,0,0,0,0,0,1,0,0
277,1,1,0,0,0,0,0,0,0,0
2115,4,0,0,0,0,1,0,0,0,0
264,1,1,0,0,0,0,0,0,0,0
4042,8,0,0,0,0,0,0,0,0,1
3980,8,0,0,0,0,0,0,0,0,1
3229,6,0,0,0,0,0,0,1,0,0
3465,7,0,1,0,0,0,0,0,0,0
3007,6,0,0,0,0,0,0,1,0,0
4248,8,0,0,0,0,0,0,0,0,1
3587,7,0,1,0,0,0,0,0,0,0
2095,4,0,0,0,0,1,0,0,0,0
2527,5,0,0,0,0,0,0,0,1,0
3174,6,0,0,0,0,0,0,1,0,0
1070,6,0,0,0,0,0,0,1,0,0
3355,7,0,1,0,0,0,0,0,0,0
2216,4,0,0,0,0,1,0,0,0,0
320,1,1,0,0,0,0,0,0,0,0
4398,9,0,0,1,0,0,0,0,0,0
2246,4,0,0,0,0,1,0,0,0,0
1963,3,0,0,0,1,0,0,0,0,0
1089,6,0,0,0,0,0,0,1,0,0
4307,9,0,0,1,0,0,0,0,0,0
3329,7,0,1,0,0,0,0,0,0,0
985,5,0,0,0,0,0,0,0,1,0
1182,2,0,0,0,0,0,1,0,0,0
1671,3,0,0,0,1,0,0,0,0,0
3702,7,0,1,0,0,0,0,0,0,0
1105,7,0,1,0,0,0,0,0,0,0
2219,4,0,0,0,0,1,0,0,0,0
1869,3,0,0,0,1,0,0,0,0,0
963,5,0,0,0,0,0,0,0,1,0
1461,2,0,0,0,0,0,1,0,0,0
1199,2,0,0,0,0,0,1,0,0,0
3832,8,0,0,0,0,0,0,0,0,1
3448,7,0,1,0,0,0,0,0,0,0
3154,6,0,0,0,0,0,0,1,0,0
1276,2,0,0,0,0,0,1,0,0,0
1980,4,0,0,0,0,1,0,0,0,0
784,3,0,0,0,1,0,0,0,0,0
4277,8,0,0,0,0,0,0,0,0,1
3519,7,0,1,0,0,0,0,0,0,0
3471,7,0,1,0,0,0,0,0,0,0
1167,9,0,0,1,0,0,0,0,0,0
4812,9,0,0,1,0,0,0,0,0,0
632,2,0,0,0,0,0,1,0,0,0
2364,5,0,0,0,0,0,0,0,1,0
910,4,0,0,0,0,1,0,0,0,0
1385,2,0,0,0,0,0,1,0,0,0
2002,4,0,0,0,0,1,0,0,0,0
4528,9,0,0,1,0,0,0,0,0,0
4266,8,0,0,0,0,0,0,0,0,1
2543,5,0,0,0,0,0,0,0,1,0
3823,8,0,0,0,0,0,0,0,0,1
913,4,0,0,0,0,1,0,0,0,0
4638,9,0,0,1,0,0,0,0,0,0
4445,9,0,0,1,0,0,0,0,0,0
2391,5,0,0,0,0,0,0,0,1,0
141,1,1,0,0,0,0,0,0,0,0
4540,9,0,0,1,0,0,0,0,0,0
2616,5,0,0,0,0,0,0,0,1,0
2096,4,0,0,0,0,1,0,0,0,0
4491,9,0,0,1,0,0,0,0,0,0
1337,2,0,0,0,0,0,1,0,0,0
1371,2,0,0,0,0,0,1,0,0,0
1077,6,0,0,0,0,0,0,1,0,0
1866,3,0,0,0,1,0,0,0,0,0
1367,2,0,0,0,0,0,1,0,0,0
1686,3,0,0,0,1,0,0,0,0,0
104,1,1,0,0,0,0,0,0,0,0
2432,5,0,0,0,0,0,0,0,1,0
1865,3,0,0,0,1,0,0,0,0,0
4116,8,0,0,0,0,0,0,0,0,1
250,1,1,0,0,0,0,0,0,0,0
2963,6,0,0,0,0,0,0,1,0,0
197,1,1,0,0,0,0,0,0,0,0
2452,5,0,0,0,0,0,0,0,1,0
3427,7,0,1,0,0,0,0,0,0,0
3316,7,0,1,0,0,0,0,0,0,0
819,4,0,0,0,0,1,0,0,0,0
1022,5,0,0,0,0,0,0,0,1,0
1354,2,0,0,0,0,0,1,0,0,0
1178,2,0,0,0,0,0,1,0,0,0
2496,5,0,0,0,0,0,0,0,1,0
3842,8,0,0,0,0,0,0,0,0,1
415,1,1,0,0,0,0,0,0,0,0
2166,4,0,0,0,0,1,0,0,0,0
1630,3,0,0,0,1,0,0,0,0,0
4198,8,0,0,0,0,0,0,0,0,1
4321,9,0,0,1,0,0,0,0,0,0
4502,9,0,0,1,0,0,0,0,0,0
3845,8,0,0,0,0,0,0,0,0,1
1992,4,0,0,0,0,1,0,0,0,0
158,1,1,0,0,0,0,0,0,0,0
1810,3,0,0,0,1,0,0,0,0,0
3808,8,0,0,0,0,0,0,0,0,1
230,1,1,0,0,0,0,0,0,0,0
241,1,1,0,0,0,0,0,0,0,0
449,1,1,0,0,0,0,0,0,0,0
4494,9,0,0,1,0,0,0,0,0,0
3937,8,0,0,0,0,0,0,0,0,1
4338,9,0,0,1,0,0,0,0,0,0
1959,3,0,0,0,1,0,0,0,0,0
2813,6,0,0,0,0,0,0,1,0,0
808,4,0,0,0,0,1,0,0,0,0
3541,7,0,1,0,0,0,0,0,0,0
2234,4,0,0,0,0,1,0,0,0,0
3513,7,0,1,0,0,0,0,0,0,0
4583,9,0,0,1,0,0,0,0,0,0
2102,4,0,0,0,0,1,0,0,0,0
3326,7,0,1,0,0,0,0,0,0,0
1290,2,0,0,0,0,0,1,0,0,0
2600,5,0,0,0,0,0,0,0,1,0
222,1,1,0,0,0,0,0,0,0,0
1246,2,0,0,0,0,0,1,0,0,0
1365,2,0,0,0,0,0,1,0,0,0
1025,5,0,0,0,0,0,0,0,1,0
3339,7,0,1,0,0,0,0,0,0,0
1265,2,0,0,0,0,0,1,0,0,0
180,1,1,0,0,0,0,0,0,0,0
1807,3,0,0,0,1,0,0,0,0,0
2747,5,0,0,0,0,0,0,0,1,0
2726,5,0,0,0,0,0,0,0,1,0
1275,2,0,0,0,0,0,1,0,0,0
2293,4,0,0,0,0,1,0,0,0,0
1112,7,0,1,0,0,0,0,0,0,0
3444,7,0,1,0,0,0,0,0,0,0
2528,5,0,0,0,0,0,0,0,1,0
443,1,1,0,0,0,0,0,0,0,0
2318,4,0,0,0,0,1,0,0,0,0
3897,8,0,0,0,0,0,0,0,0,1
4301,9,0,0,1,0,0,0,0,0,0
4044,8,0,0,0,0,0,0,0,0,1
3268,6,0,0,0,0,0,0,1,0,0
3840,8,0,0,0,0,0,0,0,0,1
4712,9,0,0,1,0,0,0,0,0,0
1730,3,0,0,0,1,0,0,0,0,0
2226,4,0,0,0,0,1,0,0,0,0
1905,3,0,0,0,1,0,0,0,0,0
4691,9,0,0,1,0,0,0,0,0,0
503,1,1,0,0,0,0,0,0,0,0
3191,6,0,0,0,0,0,0,1,0,0
3291,7,0,1,0,0,0,0,0,0,0
2985,6,0,0,0,0,0,0,1,0,0
3149,6,0,0,0,0,0,0,1,0,0
1493,2,0,0,0,0,0,1,0,0,0
898,4,0,0,0,0,1,0,0,0,0
2256,4,0,0,0,0,1,0,0,0,0
3859,8,0,0,0,0,0,0,0,0,1
1654,3,0,0,0,1,0,0,0,0,0
3991,8,0,0,0,0,0,0,0,0,1
3946,8,0,0,0,0,0,0,0,0,1
4539,9,0,0,1,0,0,0,0,0,0
106,1,1,0,0,0,0,0,0,0,0
3060,6,0,0,0,0,0,0,1,0,0
2530,5,0,0,0,0,0,0,0,1,0
85,1,1,0,0,0,0,0,0,0,0
3372,7,0,1,0,0,0,0,0,0,0
1521,2,0,0,0,0,0,1,0,0,0
292,1,1,0,0,0,0,0,0,0,0
4754,9,0,0,1,0,0,0,0,0,0
2083,4,0,0,0,0,1,0,0,0,0
1467,2,0,0,0,0,0,1,0,0,0
3092,6,0,0,0,0,0,0,1,0,0
4281,8,0,0,0,0,0,0,0,0,1
3778,7,0,1,0,0,0,0,0,0,0
2181,4,0,0,0,0,1,0,0,0,0
3807,8,0,0,0,0,0,0,0,0,1
2239,4,0,0,0,0,1,0,0,0,0
3180,6,0,0,0,0,0,0,1,0,0
2424,5,0,0,0,0,0,0,0,1,0
1110,7,0,1,0,0,0,0,0,0,0
874,4,0,0,0,0,1,0,0,0,0
580,2,0,0,0,0,0,1,0,0,0
2123,4,0,0,0,0,1,0,0,0,0
345,1,1,0,0,0,0,0,0,0,0
732,3,0,0,0,1,0,0,0,0,0
2457,5,0,0,0,0,0,0,0,1,0
2733,5,0,0,0,0,0,0,0,1,0
2837,6,0,0,0,0,0,0,1,0,0
3883,8,0,0,0,0,0,0,0,0,1
3775,7,0,1,0,0,0,0,0,0,0
4685,9,0,0,1,0,0,0,0,0,0
3910,8,0,0,0,0,0,0,0,0,1
1512,2,0,0,0,0,0,1,0,0,0
2385,5,0,0,0,0,0,0,0,1,0
2904,6,0,0,0,0,0,0,1,0,0
2353,5,0,0,0,0,0,0,0,1,0
4641,9,0,0,1,0,0,0,0,0,0
1646,3,0,0,0,1,0,0,0,0,0
1314,2,0,0,0,0,0,1,0,0,0
3382,7,0,1,0,0,0,0,0,0,0
1298,2,0,0,0,0,0,1,0,0,0
2668,5,0,0,0,0,0,0,0,1,0
1362,2,0,0,0,0,0,1,0,0,0
1287,2,0,0,0,0,0,1,0,0,0
4513,9,0,0,1,0,0,0,0,0,0
3663,7,0,1,0,0,0,0,0,0,0
1165,9,0,0,1,0,0,0,0,0,0
1988,4,0,0,0,0,1,0,0,0,0
746,3,0,0,0,1,0,0,0,0,0
737,3,0,0,0,1,0,0,0,0,0
2846,6,0,0,0,0,0,0,1,0,0
3491,7,0,1,0,0,0,0,0,0,0
1377,2,0,0,0,0,0,1,0,0,0
289,1,1,0,0,0,0,0,0,0,0
2852,6,0,0,0,0,0,0,1,0,0
3319,7,0,1,0,0,0,0,0,0,0
3462,7,0,1,0,0,0,0,0,0,0
739,3,0,0,0,1,0,0,0,0,0
2387,5,0,0,0,0,0,0,0,1,0
3492,7,0,1,0,0,0,0,0,0,0
4620,9,0,0,1,0,0,0,0,0,0
238,1,1,0,0,0,0,0,0,0,0
1161,9,0,0,1,0,0,0,0,0,0
2973,6,0,0,0,0,0,0,1,0,0
2231,4,0,0,0,0,1,0,0,0,0
3965,8,0,0,0,0,0,0,0,0,1
4510,9,0,0,1,0,0,0,0,0,0
2987,6,0,0,0,0,0,0,1,0,0
4378,9,0,0,1,0,0,0,0,0,0
1652,3,0,0,0,1,0,0,0,0,0
2494,5,0,0,0,0,0,0,0,1,0
722,3,0,0,0,1,0,0,0,0,0
1714,3,0,0,0,1,0,0,0,0,0
1076,6,0,0,0,0,0,0,1,0,0
4023,8,0,0,0,0,0,0,0,0,1
4651,9,0,0,1,0,0,0,0,0,0
2323,4,0,0,0,0,1,0,0,0,0
2080,4,0,0,0,0,1,0,0,0,0
154,1,1,0,0,0,0,0,0,0,0
4297,8,0,0,0,0,0,0,0,0,1
3249,6,0,0,0,0,0,0,1,0,0
2597,5,0,0,0,0,0,0,0,1,0
3704,7,0,1,0,0,0,0,0,0,0
325,1,1,0,0,0,0,0,0,0,0
3580,7,0,1,0,0,0,0,0,0,0
4363,9,0,0,1,0,0,0,0,0,0
4778,9,0,0,1,0,0,0,0,0,0
3575,7,0,1,0,0,0,0,0,0,0
3798,7,0,1,0,0,0,0,0,0,0
4417,9,0,0,1,0,0,0,0,0,0
2341,4,0,0,0,0,1,0,0,0,0
619,2,0,0,0,0,0,1,0,0,0
1884,3,0,0,0,1,0,0,0,0,0
777,3,0,0,0,1,0,0,0,0,0
3049,6,0,0,0,0,0,0,1,0,0
3096,6,0,0,0,0,0,0,1,0,0
3741,7,0,1,0,0,0,0,0,0,0
1128,8,0,0,0,0,0,0,0,0,1
4013,8,0,0,0,0,0,0,0,0,1
4175,8,0,0,0,0,0,0,0,0,1
2366,5,0,0,0,0,0,0,0,1,0
4433,9,0,0,1,0,0,0,0,0,0
493,1,1,0,0,0,0,0,0,0,0
1984,4,0,0,0,0,1,0,0,0,0
1759,3,0,0,0,1,0,0,0,0,0
2072,4,0,0,0,0,1,0,0,0,0
1198,2,0,0,0,0,0,1,0,0,0
3923,8,0,0,0,0,0,0,0,0,1
4126,8,0,0,0,0,0,0,0,0,1
2676,5,0,0,0,0,0,0,0,1,0
2582,5,0,0,0,0,0,0,0,1,0
2948,6,0,0,0,0,0,0,1,0,0
2292,4,0,0,0,0,1,0,0,0,0
2603,5,0,0,0,0,0,0,0,1,0
2863,6,0,0,0,0,0,0,1,0,0
673,2,0,0,0,0,0,1,0,0,0
4298,8,0,0,0,0,0,0,0,0,1
1217,2,0,0,0,0,0,1,0,0,0
4573,9,0,0,1,0,0,0,0,0,0
3560,7,0,1,0,0,0,0,0,0,0
980,5,0,0,0,0,0,0,0,1,0
3320,7,0,1,0,0,0,0,0,0,0
2171,4,0,0,0,0,1,0,0,0,0
175,1,1,0,0,0,0,0,0,0,0
3478,7,0,1,0,0,0,0,0,0,0
3063,6,0,0,0,0,0,0,1,0,0
433,1,1,0,0,0,0,0,0,0,0
3996,8,0,0,0,0,0,0,0,0,1
3665,7,0,1,0,0,0,0,0,0,0
3203,6,0,0,0,0,0,0,1,0,0
2329,4,0,0,0,0,1,0,0,0,0
2090,4,0,0,0,0,1,0,0,0,0
4568,9,0,0,1,0,0,0,0,0,0
3005,6,0,0,0,0,0,0,1,0,0
4235,8,0,0,0,0,0,0,0,0,1
280,1,1,0,0,0,0,0,0,0,0
3274,6,0,0,0,0,0,0,1,0,0
282,1,1,0,0,0,0,0,0,0,0
1611,3,0,0,0,1,0,0,0,0,0
2271,4,0,0,0,0,1,0,0,0,0
2537,5,0,0,0,0,0,0,0,1,0
3239,6,0,0,0,0,0,0,1,0,0
4029,8,0,0,0,0,0,0,0,0,1
3975,8,0,0,0,0,0,0,0,0,1
2539,5,0,0,0,0,0,0,0,1,0
1402,2,0,0,0,0,0,1,0,0,0
658,2,0,0,0,0,0,1,0,0,0
3204,6,0,0,0,0,0,0,1,0,0
4755,9,0,0,1,0,0,0,0,0,0
4113,8,0,0,0,0,0,0,0,0,1
2692,5,0,0,0,0,0,0,0,1,0
2643,5,0,0,0,0,0,0,0,1,0
4211,8,0,0,0,0,0,0,0,0,1
1390,2,0,0,0,0,0,1,0,0,0
27,1,1,0,0,0,0,0,0,0,0
1879,3,0,0,0,1,0,0,0,0,0
3657,7,0,1,0,0,0,0,0,0,0
996,5,0,0,0,0,0,0,0,1,0
3283,6,0,0,0,0,0,0,1,0,0
931,4,0,0,0,0,1,0,0,0,0
3244,6,0,0,0,0,0,0,1,0,0
1066,6,0,0,0,0,0,0,1,0,0
1902,3,0,0,0,1,0,0,0,0,0
1790,3,0,0,0,1,0,0,0,0,0
867,4,0,0,0,0,1,0,0,0,0
613,2,0,0,0,0,0,1,0,0,0
1009,5,0,0,0,0,0,0,0,1,0
3784,7,0,1,0,0,0,0,0,0,0
3721,7,0,1,0,0,0,0,0,0,0
1642,3,0,0,0,1,0,0,0,0,0
853,4,0,0,0,0,1,0,0,0,0
145,1,1,0,0,0,0,0,0,0,0
1046,5,0,0,0,0,0,0,0,1,0
863,4,0,0,0,0,1,0,0,0,0
1160,9,0,0,1,0,0,0,0,0,0
3938,8,0,0,0,0,0,0,0,0,1
2319,4,0,0,0,0,1,0,0,0,0
3986,8,0,0,0,0,0,0,0,0,1
3651,7,0,1,0,0,0,0,0,0,0
2442,5,0,0,0,0,0,0,0,1,0
4463,9,0,0,1,0,0,0,0,0,0
3623,7,0,1,0,0,0,0,0,0,0
3528,7,0,1,0,0,0,0,0,0,0
3588,7,0,1,0,0,0,0,0,0,0
4548,9,0,0,1,0,0,0,0,0,0
1685,3,0,0,0,1,0,0,0,0,0
2162,4,0,0,0,0,1,0,0,0,0
2598,5,0,0,0,0,0,0,0,1,0
2455,5,0,0,0,0,0,0,0,1,0
1536,2,0,0,0,0,0,1,0,0,0
1052,5,0,0,0,0,0,0,0,1,0
146,1,1,0,0,0,0,0,0,0,0
3794,7,0,1,0,0,0,0,0,0,0
3041,6,0,0,0,0,0,0,1,0,0
4719,9,0,0,1,0,0,0,0,0,0
3275,6,0,0,0,0,0,0,1,0,0
4280,8,0,0,0,0,0,0,0,0,1
399,1,1,0,0,0,0,0,0,0,0
2028,4,0,0,0,0,1,0,0,0,0
2472,5,0,0,0,0,0,0,0,1,0
383,1,1,0,0,0,0,0,0,0,0
1669,3,0,0,0,1,0,0,0,0,0
1092,6,0,0,0,0,0,0,1,0,0
3105,6,0,0,0,0,0,0,1,0,0
2975,6,0,0,0,0,0,0,1,0,0
3624,7,0,1,0,0,0,0,0,0,0
2712,5,0,0,0,0,0,0,0,1,0
4201,8,0,0,0,0,0,0,0,0,1
368,1,1,0,0,0,0,0,0,0,0
3592,7,0,1,0,0,0,0,0,0,0
2571,5,0,0,0,0,0,0,0,1,0
3584,7,0,1,0,0,0,0,0,0,0
628,2,0,0,0,0,0,1,0,0,0
2955,6,0,0,0,0,0,0,1,0,0
3839,8,0,0,0,0,0,0,0,0,1
1555,3,0,0,0,1,0,0,0,0,0
1816,3,0,0,0,1,0,0,0,0,0
3535,7,0,1,0,0,0,0,0,0,0
301,1,1,0,0,0,0,0,0,0,0
1915,3,0,0,0,1,0,0,0,0,0
2143,4,0,0,0,0,1,0,0,0,0
2412,5,0,0,0,0,0,0,0,1,0
4293,8,0,0,0,0,0,0,0,0,1
897,4,0,0,0,0,1,0,0,0,0
1610,3,0,0,0,1,0,0,0,0,0
2107,4,0,0,0,0,1,0,0,0,0
1329,2,0,0,0,0,0,1,0,0,0
2617,5,0,0,0,0,0,0,0,1,0
2103,4,0,0,0,0,1,0,0,0,0
3638,7,0,1,0,0,0,0,0,0,0
560,2,0,0,0,0,0,1,0,0,0
4080,8,0,0,0,0,0,0,0,0,1
568,2,0,0,0,0,0,1,0,0,0
2384,5,0,0,0,0,0,0,0,1,0
548,2,0,0,0,0,0,1,0,0,0
3769,7,0,1,0,0,0,0,0,0,0
801,3,0,0,0,1,0,0,0,0,0
3803,8,0,0,0,0,0,0,0,0,1
405,1,1,0,0,0,0,0,0,0,0
1304,2,0,0,0,0,0,1,0,0,0
4324,9,0,0,1,0,0,0,0,0,0
3757,7,0,1,0,0,0,0,0,0,0
3682,7,0,1,0,0,0,0,0,0,0
2892,6,0,0,0,0,0,0,1,0,0
223,1,1,0,0,0,0,0,0,0,0
2411,5,0,0,0,0,0,0,0,1,0
2947,6,0,0,0,0,0,0,1,0,0
3525,7,0,1,0,0,0,0,0,0,0
348,1,1,0,0,0,0,0,0,0,0
4758,9,0,0,1,0,0,0,0,0,0
1,1,1,0,0,0,0,0,0,0,0
1205,2,0,0,0,0,0,1,0,0,0
1971,4,0,0,0,0,1,0,0,0,0
1069,6,0,0,0,0,0,0,1,0,0
3377,7,0,1,0,0,0,0,0,0,0
3956,8,0,0,0,0,0,0,0,0,1
94,1,1,0,0,0,0,0,0,0,0
2473,5,0,0,0,0,0,0,0,1,0
55,1,1,0,0,0,0,0,0,0,0
4602,9,0,0,1,0,0,0,0,0,0
1062,6,0,0,0,0,0,0,1,0,0
4567,9,0,0,1,0,0,0,0,0,0
2661,5,0,0,0,0,0,0,0,1,0
1962,3,0,0,0,1,0,0,0,0,0
900,4,0,0,0,0,1,0,0,0,0
3564,7,0,1,0,0,0,0,0,0,0
4592,9,0,0,1,0,0,0,0,0,0
3436,7,0,1,0,0,0,0,0,0,0
129,1,1,0,0,0,0,0,0,0,0
2043,4,0,0,0,0,1,0,0,0,0
4404,9,0,0,1,0,0,0,0,0,0
1904,3,0,0,0,1,0,0,0,0,0
2855,6,0,0,0,0,0,0,1,0,0
1494,2,0,0,0,0,0,1,0,0,0
1754,3,0,0,0,1,0,0,0,0,0
1197,2,0,0,0,0,0,1,0,0,0
4397,9,0,0,1,0,0,0,0,0,0
2636,5,0,0,0,0,0,0,0,1,0
978,5,0,0,0,0,0,0,0,1,0
2804,6,0,0,0,0,0,0,1,0,0
3214,6,0,0,0,0,0,0,1,0,0
2138,4,0,0,0,0,1,0,0,0,0
3272,6,0,0,0,0,0,0,1,0,0
4434,9,0,0,1,0,0,0,0,0,0
331,1,1,0,0,0,0,0,0,0,0
3242,6,0,0,0,0,0,0,1,0,0
795,3,0,0,0,1,0,0,0,0,0
3247,6,0,0,0,0,0,0,1,0,0
1026,5,0,0,0,0,0,0,0,1,0
2794,6,0,0,0,0,0,0,1,0,0
4684,9,0,0,1,0,0,0,0,0,0
4229,8,0,0,0,0,0,0,0,0,1
1965,3,0,0,0,1,0,0,0,0,0
1523,2,0,0,0,0,0,1,0,0,0
4255,8,0,0,0,0,0,0,0,0,1
244,1,1,0,0,0,0,0,0,0,0
1142,8,0,0,0,0,0,0,0,0,1
48,1,1,0,0,0,0,0,0,0,0
880,4,0,0,0,0,1,0,0,0,0
3341,7,0,1,0,0,0,0,0,0,0
4373,9,0,0,1,0,0,0,0,0,0
4114,8,0,0,0,0,0,0,0,0,1
1943,3,0,0,0,1,0,0,0,0,0
3255,6,0,0,0,0,0,0,1,0,0
2817,6,0,0,0,0,0,0,1,0,0
3982,8,0,0,0,0,0,0,0,0,1
4500,9,0,0,1,0,0,0,0,0,0
4166,8,0,0,0,0,0,0,0,0,1
2557,5,0,0,0,0,0,0,0,1,0
3809,8,0,0,0,0,0,0,0,0,1
3113,6,0,0,0,0,0,0,1,0,0
2094,4,0,0,0,0,1,0,0,0,0
1590,3,0,0,0,1,0,0,0,0,0
3765,7,0,1,0,0,0,0,0,0,0
4479,9,0,0,1,0,0,0,0,0,0
4488,9,0,0,1,0,0,0,0,0,0
3490,7,0,1,0,0,0,0,0,0,0
3630,7,0,1,0,0,0,0,0,0,0
3537,7,0,1,0,0,0,0,0,0,0
571,2,0,0,0,0,0,1,0,0,0
2611,5,0,0,0,0,0,0,0,1,0
3684,7,0,1,0,0,0,0,0,0,0
3215,6,0,0,0,0,0,0,1,0,0
843,4,0,0,0,0,1,0,0,0,0
3851,8,0,0,0,0,0,0,0,0,1
549,2,0,0,0,0,0,1,0,0,0
3629,7,0,1,0,0,0,0,0,0,0
3071,6,0,0,0,0,0,0,1,0,0
3042,6,0,0,0,0,0,0,1,0,0
1088,6,0,0,0,0,0,0,1,0,0
3018,6,0,0,0,0,0,0,1,0,0
2288,4,0,0,0,0,1,0,0,0,0
3875,8,0,0,0,0,0,0,0,0,1
1302,2,0,0,0,0,0,1,0,0,0
924,4,0,0,0,0,1,0,0,0,0
1029,5,0,0,0,0,0,0,0,1,0
1153,8,0,0,0,0,0,0,0,0,1
1024,5,0,0,0,0,0,0,0,1,0
4820,9,0,0,1,0,0,0,0,0,0
201,1,1,0,0,0,0,0,0,0,0
1232,2,0,0,0,0,0,1,0,0,0
1130,8,0,0,0,0,0,0,0,0,1
1403,2,0,0,0,0,0,1,0,0,0
1990,4,0,0,0,0,1,0,0,0,0
648,2,0,0,0,0,0,1,0,0,0
2957,6,0,0,0,0,0,0,1,0,0
3263,6,0,0,0,0,0,0,1,0,0
3474,7,0,1,0,0,0,0,0,0,0
950,4,0,0,0,0,1,0,0,0,0
3109,6,0,0,0,0,0,0,1,0,0
2749,5,0,0,0,0,0,0,0,1,0
2416,5,0,0,0,0,0,0,0,1,0
3441,7,0,1,0,0,0,0,0,0,0
4214,8,0,0,0,0,0,0,0,0,1
3993,8,0,0,0,0,0,0,0,0,1
4761,9,0,0,1,0,0,0,0,0,0
