dia;monto;descuento;prod;cantidad
Thursday;400;0;KS_366;1
Thursday;1000;0;KS_332;2
Saturday;250;0;KS_560;1
Saturday;325;0;KS_330;1
Saturday;1725;0;KS_664;1
Saturday;1725;0;KS_578;1
Saturday;1725;0;KS_492;1
Saturday;1725;0;KS_358;1
Saturday;125;0;KS_318;1
Saturday;2125;25;KS_644;3
Saturday;2125;25;KS_372;1
Saturday;2125;25;KS_358;1
Saturday;1000;0;KS_550;1
Saturday;250;0;KS_488;1
Saturday;250;0;KS_318;1
Saturday;250;0;KS_324;1
Saturday;350;0;KS_688;1
Saturday;525;0;KS_644;3
Saturday;1200;0;KS_554;1
Saturday;1200;0;KS_348;2
Saturday;1200;0;KS_664;1
Saturday;850;0;KS_692;1
Saturday;850;0;KS_574;1
Monday;200;0;KS_368;1
Monday;5422.499847;602.5000095;KS_644;3
Monday;5422.499847;602.5000095;KS_406;1
Monday;5422.499847;602.5000095;KS_418;1
Monday;5422.499847;602.5000095;KS_416;1
Monday;700;0;KS_644;4
Monday;550;0;KS_702;1
Monday;500;25;KS_644;3
Monday;350;0;KS_582;2
Monday;350;0;KS_688;1
Monday;375;0;KS_516;1
Monday;400;0;KS_369;2
Monday;2000;0;KS_311;2
Monday;600;0;KS_309;1
Monday;1400;100;KS_485;1
Monday;350;0;KS_688;1
Monday;125;0;KS_655;1
Monday;350;0;KS_965;2
Monday;2250;0;KS_473;1
Monday;89.99999762;10.00000015;KS_548;1
Monday;400;0;KS_367;1
Monday;400;200;KS_309;1
Monday;1100;0;KS_324;2
Monday;1100;0;KS_336;3
Monday;1100;0;KS_348;3
Monday;1100;0;KS_560;1
Monday;800;0;KS_586;1
Monday;350;0;KS_688;1
Monday;2050;200;KS_476;1
Monday;350;0;KS_965;2
Monday;125;0;KS_336;1
Monday;125;0;KS_336;1
Monday;1125;0;KS_688;1
Monday;1125;0;KS_340;1
Monday;1125;0;KS_366;1
Monday;1000;0;KS_532;1
Monday;1000;0;KS_506;1
Monday;125;0;KS_336;1
Monday;600;0;KS_548;3
Monday;600;0;KS_346;1
Monday;600;0;KS_368;1
Monday;375;0;KS_340;1
Monday;1400;0;KS_354;1
Tuesday;1550;0;KS_378;2
Tuesday;1550;0;KS_568;1
Tuesday;1550;0;KS_576;1
Tuesday;1550;0;KS_962;2
Tuesday;500;25;KS_644;3
Tuesday;400;0;KS_366;1
Tuesday;1700;0;KS_564;1
Tuesday;1700;0;KS_354;1
Tuesday;400;0;KS_364;2
Tuesday;600;0;KS_368;3
Tuesday;3950;0;KS_600;1
Tuesday;3950;0;KS_586;1
Tuesday;3950;0;KS_624;1
Tuesday;3950;0;KS_320;1
Tuesday;3950;0;KS_310;1
Tuesday;375;0;KS_341;1
Tuesday;337.5;37.5;KS_654;3
Tuesday;1250;0;KS_304;1
Tuesday;600;0;KS_612;1
Tuesday;225;0;KS_338;1
Tuesday;225;0;KS_346;1
Tuesday;400;0;KS_366;1
Wednesday;250;0;KS_318;2
Wednesday;200;0;KS_368;1
Wednesday;100;0;KS_346;1
Wednesday;1500;0;KS_484;1
Wednesday;350;0;KS_975;1
Wednesday;100;0;KS_548;1
Wednesday;400;0;KS_462;1
Wednesday;425;0;KS_704;1
Wednesday;225;0;KS_337;1
Wednesday;225;0;KS_653;1
Wednesday;125;0;KS_655;1
Wednesday;100;0;KS_347;1
Wednesday;925;0;KS_325;1
Wednesday;925;0;KS_537;1
Wednesday;125;0;KS_319;1
Wednesday;800;0;KS_586;1
Wednesday;125;0;KS_318;1
Wednesday;350;0;KS_662;1
Wednesday;125;0;KS_318;1
Wednesday;125;0;KS_318;1
Wednesday;125;0;KS_318;1
Wednesday;4300;0;KS_426;1
Wednesday;4300;0;KS_602;1
Wednesday;4300;0;KS_468;1
Wednesday;2500;50;KS_582;6
Wednesday;2500;50;KS_388;1
Wednesday;900;100;KS_406;1
Wednesday;600;0;KS_366;1
Wednesday;600;0;KS_364;1
Wednesday;1000;0;KS_458;2
Wednesday;1000;0;KS_312;1
Wednesday;1400;0;KS_673;1
Wednesday;4400;125;KS_466;1
Wednesday;4400;125;KS_324;4
Wednesday;4400;125;KS_636;2
Wednesday;4400;125;KS_338;1
Wednesday;250;0;KS_337;1
Wednesday;250;0;KS_655;1
Wednesday;125;0;KS_338;1
Wednesday;400;0;KS_366;1
Wednesday;9150;650;KS_485;2
Wednesday;9150;650;KS_487;1
Wednesday;9150;650;KS_465;1
Wednesday;300;0;KS_532;1
Wednesday;350;0;KS_688;1
Wednesday;3600;0;KS_721;1
Wednesday;3600;0;KS_415;1
Wednesday;3600;0;KS_367;1
Wednesday;525;0;KS_556;1
Wednesday;525;0;KS_360;1
Wednesday;550;0;KS_607;1
Wednesday;475;50;KS_644;3
Wednesday;125;0;KS_338;1
Wednesday;325;0;KS_352;2
Wednesday;325;0;KS_336;1
Wednesday;1000;0;KS_688;2
Wednesday;1000;0;KS_360;2
Wednesday;1600;0;KS_688;2
Wednesday;1600;0;KS_494;1
Wednesday;350;0;KS_688;1
Wednesday;100;0;KS_328;1
Wednesday;125;0;KS_318;1
Wednesday;125;0;KS_654;1
Wednesday;350;0;KS_318;2
Wednesday;350;0;KS_328;1
Wednesday;350;0;KS_688;1
Wednesday;200;0;KS_364;1
Wednesday;450;0;KS_328;1
Wednesday;450;0;KS_688;1
Thursday;125;0;KS_336;1
Thursday;400;0;KS_462;1
Thursday;325;0;KS_584;1
Thursday;1550;0;KS_360;1
Thursday;1550;0;KS_364;1
Thursday;1550;0;KS_538;1
Thursday;2925;0;KS_551;1
Thursday;2925;0;KS_309;1
Thursday;2925;0;KS_539;1
Thursday;2925;0;KS_325;1
Thursday;100;0;KS_547;1
Thursday;575;0;KS_689;1
Thursday;575;0;KS_347;1
Thursday;575;0;KS_319;1
Thursday;100;0;KS_547;1
Thursday;675;0;KS_688;1
Thursday;675;0;KS_330;1
Thursday;375;0;KS_556;1
Thursday;375;0;KS_358;1
Thursday;200;0;KS_328;2
Thursday;650;0;KS_584;2
Thursday;375;0;KS_358;1
Thursday;1500;0;KS_484;1
Thursday;800;0;KS_536;1
Thursday;675;0;KS_688;1
Thursday;675;0;KS_364;1
Thursday;675;0;KS_318;1
Thursday;500;25;KS_644;3
Thursday;150;0;KS_360;1
Saturday;650;0;KS_330;1
Saturday;650;0;KS_584;1
Saturday;400;0;KS_366;1
Saturday;400;0;KS_366;1
Saturday;100;0;KS_328;1
Saturday;150;0;KS_360;1
Saturday;400;0;KS_366;1
Saturday;750;0;KS_358;2
Saturday;400;0;KS_712;1
Saturday;350;0;KS_688;1
Saturday;375;0;KS_318;3
Saturday;125;0;KS_324;1
Saturday;450;0;KS_938;1
Saturday;3600;0;KS_680;1
Saturday;3600;0;KS_632;1
Saturday;3600;0;KS_688;1
Saturday;700;0;KS_688;2
Saturday;1250;0;KS_372;1
Saturday;1250;0;KS_966;2
Saturday;1250;0;KS_353;1
Saturday;1250;0;KS_547;1
Saturday;1250;0;KS_605;1
Saturday;4325;150;KS_332;2
Saturday;4325;150;KS_974;1
Saturday;4325;150;KS_340;4
Saturday;4325;150;KS_330;2
Saturday;4325;150;KS_324;2
Saturday;4325;150;KS_654;1
Saturday;6000;0;KS_465;1
Saturday;1500;25;KS_644;3
Saturday;1500;25;KS_406;1
Saturday;2075;0;KS_460;1
Saturday;2075;0;KS_302;1
Saturday;2075;0;KS_378;1
Saturday;2075;0;KS_556;1
Saturday;450;150;KS_342;1
Monday;1750;0;KS_681;1
Monday;950;0;KS_361;3
Monday;950;0;KS_319;4
Monday;500;0;KS_337;1
Monday;500;0;KS_319;1
Monday;500;0;KS_325;2
Monday;1250;0;KS_305;1
Monday;350;0;KS_688;1
Monday;300;0;KS_360;2
Monday;800;0;KS_366;2
Monday;500;0;KS_332;1
Monday;1000;0;KS_456;1
Monday;1000;0;KS_458;1
Monday;1125;75;KS_358;2
Monday;1125;75;KS_578;1
Monday;350;0;KS_688;1
Monday;350;0;KS_688;1
Monday;500;0;KS_324;2
Monday;500;0;KS_336;2
Monday;150;0;KS_360;1
Monday;100;0;KS_328;1
Monday;89.99999762;10.00000015;KS_544;1
Monday;375;0;KS_566;1
Monday;350;0;KS_688;1
Monday;100;0;KS_328;1
Monday;1000;50;KS_644;6
Tuesday;550;0;KS_689;1
Tuesday;550;0;KS_545;1
Tuesday;550;0;KS_547;1
Tuesday;200;0;KS_329;2
Tuesday;1250;0;KS_487;1
Tuesday;1250;0;KS_669;1
Tuesday;1825;0;KS_331;1
Tuesday;1825;0;KS_635;1
Tuesday;675;0;KS_331;1
Tuesday;675;0;KS_689;1
Tuesday;500;25;KS_583;3
Tuesday;350;0;KS_583;2
Tuesday;1800;0;KS_309;3
Tuesday;500;25;KS_644;3
Tuesday;600;0;KS_612;1
Tuesday;225;25;KS_324;2
Tuesday;1500;0;KS_446;1
Tuesday;1200;0;KS_360;1
Tuesday;1200;0;KS_486;1
Tuesday;1200;0;KS_408;1
Tuesday;500;25;KS_645;3
Tuesday;1925;0;KS_496;1
Tuesday;1925;0;KS_688;3
Tuesday;1925;0;KS_340;1
Tuesday;750;0;KS_552;2
Tuesday;375;0;KS_340;1
Tuesday;100;0;KS_328;1
Tuesday;100;0;KS_328;1
Tuesday;100;0;KS_328;1
Tuesday;800;0;KS_662;1
Tuesday;800;0;KS_614;1
Tuesday;650;0;KS_610;1
Tuesday;175;0;KS_582;1
Tuesday;450;0;KS_688;1
Tuesday;450;0;KS_328;1
Wednesday;200;0;KS_364;1
Wednesday;100;0;KS_544;1
Wednesday;200;0;KS_364;1
Wednesday;2500;25;KS_640;1
Wednesday;2500;25;KS_582;3
Wednesday;500;25;KS_582;3
Wednesday;500;25;KS_582;3
Wednesday;400;0;KS_364;2
Wednesday;675;25;KS_644;4
Wednesday;2450;0;KS_386;1
Wednesday;450;0;KS_990;1
Wednesday;250;0;KS_319;1
Wednesday;250;0;KS_657;1
Wednesday;200;0;KS_329;1
Wednesday;200;0;KS_353;1
Wednesday;125;0;KS_337;1
Wednesday;1425;25;KS_570;1
Wednesday;1425;25;KS_666;1
Wednesday;1425;25;KS_582;3
Wednesday;1150;0;KS_665;1
Wednesday;1150;0;KS_333;1
Wednesday;1750;150;KS_554;1
Wednesday;1750;150;KS_424;1
Wednesday;200;0;KS_364;1
Wednesday;650;0;KS_548;1
Wednesday;650;0;KS_688;1
Wednesday;650;0;KS_364;1
Thursday;500;25;KS_583;3
Thursday;125;0;KS_319;1
Thursday;125;0;KS_336;1
Thursday;150;0;KS_360;1
Thursday;200;0;KS_364;1
Thursday;375;0;KS_340;1
Thursday;400;0;KS_462;1
Thursday;875;0;KS_512;1
Thursday;875;0;KS_582;1
Thursday;100;0;KS_328;1
Thursday;550;0;KS_688;1
Thursday;550;0;KS_364;1
Thursday;175;0;KS_582;1
Thursday;89.99999762;10.00000015;KS_544;1
Thursday;275;0;KS_361;1
Thursday;275;0;KS_325;1
Thursday;200;0;KS_364;1
Thursday;350;0;KS_689;1
Thursday;500;0;KS_366;1
Thursday;500;0;KS_328;1
Thursday;500;0;KS_458;1
Thursday;325;0;KS_584;1
Thursday;1500;0;KS_320;1
Thursday;1500;0;KS_953;1
Thursday;500;0;KS_364;2
Thursday;500;0;KS_546;1
Thursday;100;0;KS_544;1
Thursday;900;0;KS_688;2
Thursday;900;0;KS_364;1
Thursday;125;0;KS_336;1
Friday;4250;0;KS_524;1
Friday;2450;100;KS_386;1
Friday;2450;100;KS_328;1
Friday;2575;125;KS_476;1
Friday;2575;125;KS_648;1
Friday;500;0;KS_456;1
Friday;650;0;KS_664;1
Friday;1500;0;KS_332;1
Friday;1500;0;KS_550;1
Friday;1500;0;KS_446;1
Friday;525;0;KS_582;1
Friday;525;0;KS_688;1
Friday;1200;100;KS_518;1
Friday;1200;100;KS_604;1
Friday;200;0;KS_364;1
Friday;825;25;KS_584;1
Friday;825;25;KS_582;3
Friday;250;0;KS_568;1
Friday;525;0;KS_366;1
Friday;525;0;KS_336;1
Friday;2425;0;KS_959;1
Friday;2425;0;KS_373;1
Friday;2425;0;KS_667;1
Friday;2425;0;KS_599;1
Friday;100;0;KS_546;1
Saturday;850;0;KS_370;1
Saturday;850;0;KS_636;2
Saturday;1500;150;KS_592;1
Saturday;1500;150;KS_580;2
Saturday;75;0;KS_636;1
Saturday;700;0;KS_342;1
Saturday;700;0;KS_328;1
Saturday;500;0;KS_560;2
Saturday;550;0;KS_360;2
Saturday;550;0;KS_656;2
Saturday;125;0;KS_656;1
Saturday;100;0;KS_548;1
Saturday;1600;0;KS_369;6
Saturday;1600;0;KS_463;1
Saturday;250;0;KS_339;1
Saturday;250;0;KS_337;1
Saturday;500;25;KS_645;3
Saturday;300;0;KS_329;3
Saturday;100;0;KS_545;1
Saturday;759.9999905;240.0000095;KS_309;1
Saturday;759.9999905;240.0000095;KS_367;1
Saturday;400;0;KS_367;1
Saturday;900;0;KS_669;2
Saturday;750;300;KS_689;3
Saturday;450;0;KS_950;1
Saturday;400;0;KS_554;1
Saturday;2879.999924;320.0000048;KS_344;1
Saturday;2879.999924;320.0000048;KS_644;3
Saturday;2879.999924;320.0000048;KS_406;1
Saturday;2879.999924;320.0000048;KS_950;1
Saturday;2879.999924;320.0000048;KS_318;1
Saturday;3550;150;KS_416;1
Saturday;3550;150;KS_690;1
Saturday;125;0;KS_336;1
Saturday;125;0;KS_324;1
Saturday;800;0;KS_536;1
Saturday;175;0;KS_582;1
Saturday;400;0;KS_366;1
Saturday;500;0;KS_318;1
Saturday;500;0;KS_654;3
Saturday;250;0;KS_336;2
Saturday;450;0;KS_938;1
Saturday;100;0;KS_548;1
Saturday;1000;0;KS_718;1
Monday;225;0;KS_318;1
Monday;225;0;KS_328;1
Monday;125;0;KS_318;1
Monday;1200;0;KS_950;1
Monday;1200;0;KS_332;1
Monday;1200;0;KS_490;1
Monday;650;0;KS_664;1
Monday;600;0;KS_612;1
Monday;400;0;KS_366;1
Monday;100;0;KS_352;1
Monday;250;0;KS_692;1
Monday;425;0;KS_532;1
Monday;425;0;KS_318;1
Monday;1500;0;KS_382;1
Monday;1175;0;KS_606;1
Monday;1175;0;KS_318;2
Monday;1175;0;KS_364;1
Monday;1175;0;KS_582;1
Monday;500;0;KS_556;1
Monday;500;0;KS_318;1
Monday;2200;0;KS_360;10
Monday;2200;0;KS_656;2
Monday;2200;0;KS_950;1
Monday;850;0;KS_366;1
Monday;850;0;KS_950;1
Monday;675;25;KS_644;4
Monday;800;0;KS_366;2
Monday;3100;25;KS_304;1
Monday;3100;25;KS_938;1
Monday;3100;25;KS_582;3
Monday;3100;25;KS_542;1
Monday;500;0;KS_689;1
Monday;500;0;KS_361;1
Monday;500;0;KS_333;1
Monday;2000;0;KS_635;1
Monday;2000;0;KS_601;1
Monday;925;0;KS_461;1
Monday;925;0;KS_337;1
Monday;925;0;KS_329;1
Monday;1100;0;KS_343;1
Monday;1100;0;KS_497;1
Monday;800;0;KS_367;2
Monday;2625;0;KS_468;1
Monday;2625;0;KS_490;1
Monday;2625;0;KS_318;1
Monday;125;0;KS_336;1
Monday;89.99999762;10.00000015;KS_548;1
Monday;2950;0;KS_550;1
Monday;2950;0;KS_720;1
Monday;100;0;KS_548;1
Monday;450;0;KS_950;1
Tuesday;600;0;KS_688;1
Tuesday;600;0;KS_656;1
Tuesday;600;0;KS_654;1
Tuesday;1250;25;KS_644;3
Tuesday;1250;25;KS_556;1
Tuesday;1250;25;KS_358;1
Tuesday;2000;0;KS_314;1
Tuesday;2000;0;KS_564;1
Tuesday;2000;0;KS_488;1
Tuesday;375;0;KS_361;1
Tuesday;375;0;KS_325;1
Tuesday;375;0;KS_545;1
Tuesday;800;0;KS_586;1
Tuesday;875;0;KS_326;1
Tuesday;875;0;KS_366;1
Tuesday;875;0;KS_656;1
Tuesday;375;0;KS_340;1
Tuesday;450;0;KS_939;1
Tuesday;850;0;KS_326;2
Tuesday;850;0;KS_362;1
Tuesday;1000;0;KS_550;1
Tuesday;350;0;KS_326;1
Tuesday;500;400;KS_564;1
Tuesday;500;400;KS_570;1
Tuesday;100;0;KS_546;1
Tuesday;8300;0;KS_422;1
Tuesday;8300;0;KS_640;1
Tuesday;8300;0;KS_690;1
Tuesday;8300;0;KS_668;2
Tuesday;8300;0;KS_386;1
Tuesday;2450;0;KS_386;1
Tuesday;550;0;KS_592;1
Tuesday;500;0;KS_458;1
Tuesday;2200;0;KS_614;1
Tuesday;2200;0;KS_328;2
Tuesday;2200;0;KS_546;1
Tuesday;2200;0;KS_336;6
Tuesday;2200;0;KS_548;2
Tuesday;2200;0;KS_324;4
Tuesday;150;0;KS_362;1
Wednesday;1000;0;KS_407;1
Wednesday;2000;0;KS_640;1
Wednesday;550;0;KS_360;2
Wednesday;550;0;KS_324;2
Wednesday;550;0;KS_594;1
Wednesday;100;0;KS_546;1
Wednesday;500;0;KS_332;1
Wednesday;600;0;KS_612;1
Wednesday;400;0;KS_366;1
Wednesday;315.0000095;34.9999994;KS_688;1
Wednesday;125;0;KS_338;1
Wednesday;350;0;KS_688;1
Wednesday;150;0;KS_362;1
Wednesday;405.0000191;44.99999881;KS_578;1
Wednesday;3700;0;KS_600;1
Wednesday;3700;0;KS_528;1
Wednesday;3700;0;KS_478;1
Wednesday;4550;150;KS_570;1
Wednesday;4550;150;KS_310;1
Wednesday;4550;150;KS_394;1
Wednesday;4550;150;KS_318;5
Wednesday;4550;150;KS_362;2
Wednesday;4550;150;KS_336;1
Wednesday;4550;150;KS_594;1
Wednesday;225;0;KS_328;1
Wednesday;225;0;KS_338;1
Wednesday;150;0;KS_362;1
Wednesday;1050;0;KS_636;3
Wednesday;1050;0;KS_324;4
Wednesday;1050;0;KS_318;1
Wednesday;1050;0;KS_364;1
Wednesday;2250;0;KS_468;1
Wednesday;400;0;KS_366;1
Wednesday;650;0;KS_610;1
Wednesday;1500;0;KS_382;1
Wednesday;450;0;KS_648;1
Wednesday;125;0;KS_318;1
Wednesday;1300;0;KS_337;2
Wednesday;1300;0;KS_335;1
Wednesday;1300;0;KS_329;1
Wednesday;500;0;KS_693;2
Wednesday;800;0;KS_487;1
Wednesday;500;0;KS_333;1
Wednesday;125;0;KS_337;1
Wednesday;125;0;KS_336;1
Wednesday;2600;0;KS_688;2
Wednesday;2600;0;KS_974;2
Wednesday;500;0;KS_332;1
Wednesday;500;0;KS_458;1
Wednesday;500;0;KS_332;1
Wednesday;800;0;KS_586;1
Wednesday;250;0;KS_338;1
Wednesday;250;0;KS_336;1
Wednesday;125;0;KS_338;1
Wednesday;125;0;KS_336;1
Wednesday;575;0;KS_324;1
Wednesday;575;0;KS_338;1
Wednesday;575;0;KS_548;2
Wednesday;575;0;KS_318;1
Thursday;400;0;KS_367;1
Thursday;1025;0;KS_461;1
Thursday;1025;0;KS_331;1
Thursday;775;0;KS_939;1
Thursday;775;0;KS_585;1
Thursday;375;0;KS_358;1
Thursday;400;0;KS_366;1
Thursday;5750;250;KS_464;1
Thursday;500;0;KS_340;1
Thursday;500;0;KS_318;1
Thursday;500;0;KS_337;1
Thursday;500;0;KS_517;1
Thursday;100;0;KS_328;1
Thursday;400;0;KS_554;1
Thursday;1250;0;KS_372;1
Thursday;125;0;KS_318;1
Thursday;200;0;KS_368;1
Thursday;125;0;KS_318;1
Thursday;175;0;KS_644;1
Thursday;125;0;KS_318;1
Friday;1000;50;KS_645;3
Friday;1000;50;KS_583;3
Friday;125;0;KS_337;1
Friday;100;0;KS_548;1
Friday;100;0;KS_328;1
Friday;375;0;KS_338;1
Friday;375;0;KS_336;2
Friday;225;0;KS_336;1
Friday;225;0;KS_328;1
Friday;150;0;KS_363;1
Friday;500;25;KS_644;3
Friday;275;0;KS_360;1
Friday;275;0;KS_656;1
Friday;2375;0;KS_611;1
Friday;2375;0;KS_691;1
Friday;2375;0;KS_549;2
Friday;2375;0;KS_349;1
Friday;800;0;KS_362;1
Friday;800;0;KS_660;1
Friday;1400;0;KS_672;1
Friday;1850;100;KS_720;1
Friday;1000;50;KS_645;6
Friday;650;0;KS_664;1
Friday;175;0;KS_582;1
Friday;125;0;KS_336;1
Friday;100;0;KS_328;1
Friday;750;0;KS_302;1
Friday;250;0;KS_336;2
Friday;500;25;KS_644;3
Friday;650;0;KS_664;1
Friday;600;0;KS_570;1
Friday;1650;0;KS_688;2
Friday;1650;0;KS_370;1
Friday;1650;0;KS_360;1
Friday;1650;0;KS_328;1
Friday;100;0;KS_328;1
Friday;150;0;KS_360;1
Friday;125;0;KS_338;1
Saturday;1620.000076;179.9999952;KS_612;3
Saturday;450;0;KS_688;1
Saturday;450;0;KS_328;1
Saturday;800;0;KS_536;1
Saturday;750;0;KS_378;1
Saturday;750;0;KS_496;1
Saturday;475;0;KS_688;1
Saturday;475;0;KS_318;1
Saturday;400;0;KS_712;1
Saturday;150;0;KS_360;1
Saturday;250;0;KS_488;1
Saturday;125;0;KS_325;1
Saturday;200;0;KS_653;2
Saturday;175;0;KS_645;1
Saturday;2450;0;KS_386;1
Saturday;550;0;KS_606;1
Saturday;325;0;KS_330;1
Saturday;250;0;KS_960;1
Saturday;325;0;KS_330;1
Saturday;2650;0;KS_354;1
Saturday;2650;0;KS_304;1
Saturday;375;0;KS_358;1
Saturday;2450;0;KS_386;1
Saturday;800;0;KS_938;1
Saturday;800;0;KS_688;1
Saturday;300;0;KS_352;2
Saturday;300;0;KS_328;1
Saturday;6450;0;KS_604;2
Saturday;6450;0;KS_486;1
Saturday;6450;0;KS_484;1
Saturday;6450;0;KS_974;1
Saturday;6450;0;KS_494;1
Saturday;6450;0;KS_652;9
Saturday;1375;75;KS_708;1
Monday;475;0;KS_689;1
Monday;475;0;KS_337;1
Monday;225;0;KS_325;1
Monday;225;0;KS_549;1
Monday;1500;0;KS_635;1
Monday;250;0;KS_325;1
Monday;250;0;KS_339;1
Monday;700;0;KS_370;1
Monday;1750;0;KS_698;1
Monday;400;0;KS_366;1
Monday;350;0;KS_688;1
Monday;1350;150;KS_995;1
Monday;450;0;KS_338;1
Monday;450;0;KS_364;1
Monday;450;0;KS_336;1
Monday;825;25;KS_644;4
Monday;825;25;KS_362;1
Monday;1275;0;KS_336;4
Monday;1275;0;KS_566;1
Monday;1275;0;KS_366;1
Monday;450;0;KS_688;1
Monday;450;0;KS_652;1
Monday;1500;0;KS_422;1
Monday;425;0;KS_336;1
Monday;425;0;KS_636;4
Monday;450;0;KS_938;1
Monday;1575;0;KS_583;5
Monday;1575;0;KS_461;1
Monday;1250;0;KS_304;1
Monday;125;0;KS_336;1
Monday;900;25;KS_644;3
Monday;900;25;KS_554;1
Monday;600;0;KS_336;3
Monday;600;0;KS_348;3
Monday;350;0;KS_688;1
Monday;125;0;KS_336;1
Monday;1500;125;KS_336;6
Monday;1500;125;KS_338;7
Monday;900;0;KS_981;1
Monday;900;0;KS_364;2
Monday;450;0;KS_688;1
Monday;450;0;KS_328;1
Monday;800;0;KS_486;1
Monday;275;0;KS_364;1
Monday;275;0;KS_348;1
Monday;500;0;KS_496;1
Tuesday;350;0;KS_353;1
Tuesday;350;0;KS_325;1
Tuesday;350;0;KS_657;1
Tuesday;325;0;KS_330;1
Tuesday;500;25;KS_644;3
Tuesday;975;0;KS_596;1
Tuesday;975;0;KS_590;1
Tuesday;2100;100;KS_496;1
Tuesday;2100;100;KS_542;1
Tuesday;2100;100;KS_536;1
Tuesday;800;0;KS_366;2
Tuesday;700;0;KS_370;1
Tuesday;0;750;KS_320;1
Tuesday;0;1500;KS_438;1
Tuesday;225;0;KS_653;1
Tuesday;225;0;KS_319;1
Tuesday;975;0;KS_557;1
Tuesday;975;0;KS_309;1
Tuesday;125;0;KS_336;1
Tuesday;1000;50;KS_644;6
Tuesday;100;0;KS_653;1
Tuesday;350;0;KS_688;1
Tuesday;650;0;KS_688;1
Tuesday;650;0;KS_532;1
Tuesday;200;0;KS_352;2
Tuesday;7850;450;KS_464;1
Tuesday;7850;450;KS_312;1
Tuesday;7850;450;KS_308;2
Tuesday;7850;450;KS_328;1
Tuesday;650;0;KS_664;1
Tuesday;325;0;KS_330;1
Tuesday;1800;0;KS_366;1
Tuesday;1800;0;KS_342;1
Tuesday;1800;0;KS_368;4
Tuesday;1500;0;KS_414;1
Tuesday;1500;0;KS_490;1
Tuesday;250;0;KS_336;2
Tuesday;500;0;KS_366;1
Tuesday;500;0;KS_352;1
Tuesday;125;0;KS_336;1
Wednesday;1750;0;KS_997;1
Wednesday;250;0;KS_336;2
Wednesday;400;0;KS_366;1
Wednesday;925;0;KS_938;1
Wednesday;925;0;KS_532;1
Wednesday;925;0;KS_582;1
Wednesday;2250;0;KS_468;1
Wednesday;400;0;KS_366;1
Wednesday;400;0;KS_366;1
Wednesday;650;0;KS_664;1
Wednesday;600;0;KS_342;1
Wednesday;1350;50;KS_644;8
Wednesday;100;0;KS_352;1
Wednesday;375;0;KS_358;1
Wednesday;500;25;KS_582;3
Wednesday;400;0;KS_366;1
Wednesday;375;0;KS_337;3
Wednesday;250;0;KS_409;1
Wednesday;300;0;KS_532;1
Wednesday;3442.499924;607.4999809;KS_690;1
Wednesday;3442.499924;607.4999809;KS_478;2
Wednesday;3442.499924;607.4999809;KS_676;1
Wednesday;337.5;37.5;KS_516;1
Wednesday;650;0;KS_664;1
Wednesday;200;0;KS_364;1
Thursday;125;0;KS_338;1
Thursday;300;0;KS_652;1
Thursday;300;0;KS_364;1
Thursday;475;50;KS_644;3
Thursday;325;0;KS_364;1
Thursday;325;0;KS_336;1
Thursday;800;0;KS_486;1
Thursday;350;0;KS_662;1
Thursday;475;0;KS_338;1
Thursday;475;0;KS_688;1
Thursday;1500;0;KS_388;1
Thursday;625;0;KS_648;1
Thursday;625;0;KS_644;1
Thursday;375;0;KS_488;1
Thursday;375;0;KS_338;1
Thursday;125;0;KS_336;1
Thursday;500;0;KS_458;1
Thursday;600;0;KS_612;1
Thursday;125;0;KS_324;1
Thursday;550;0;KS_704;1
Thursday;550;0;KS_324;1
Thursday;175;0;KS_582;1
Thursday;3400;0;KS_476;1
Thursday;3400;0;KS_688;1
Thursday;3400;0;KS_486;1
Thursday;225;0;KS_329;1
Thursday;225;0;KS_339;1
Thursday;1500;0;KS_423;1
Thursday;325;0;KS_653;2
Thursday;325;0;KS_337;1
Thursday;650;0;KS_367;1
Thursday;650;0;KS_325;2
Thursday;125;0;KS_336;1
Thursday;1350;25;KS_644;3
Thursday;1350;25;KS_350;1
Thursday;1300;0;KS_664;2
Thursday;350;0;KS_688;1
Thursday;125;0;KS_336;1
Thursday;250;0;KS_336;2
Friday;1500;0;KS_383;1
Friday;650;0;KS_645;3
Friday;650;0;KS_319;1
Friday;2400;0;KS_405;1
Friday;2400;0;KS_463;1
Friday;200;0;KS_369;1
Friday;100;0;KS_329;1
Friday;1300;0;KS_664;2
Friday;350;0;KS_688;1
Friday;540.0000095;60.00000238;KS_688;1
Friday;540.0000095;60.00000238;KS_338;2
Friday;125;0;KS_319;1
Friday;1000;0;KS_312;1
Friday;1850;0;KS_414;1
Friday;1850;0;KS_596;1
Friday;225;0;KS_352;1
Friday;225;0;KS_338;1
Friday;0;600;KS_519;1
Friday;250;0;KS_336;2
Friday;250;0;KS_338;2
Friday;1125;0;KS_340;3
Friday;500;0;KS_458;1
Friday;1200;0;KS_538;1
Friday;800;0;KS_370;1
Friday;800;0;KS_544;1
Friday;500;0;KS_318;4
Friday;350;0;KS_326;1
Friday;300;0;KS_564;1
Friday;1275;0;KS_312;1
Friday;1275;0;KS_692;1
Friday;300;0;KS_636;4
Friday;600;0;KS_688;1
Friday;600;0;KS_318;2
Friday;550;0;KS_606;1
Friday;250;0;KS_318;1
Friday;250;0;KS_336;1
Friday;375;0;KS_358;1
Friday;250;0;KS_336;2
Friday;325;0;KS_330;1
Friday;400;0;KS_368;2
